timestamp,open,high,low,close,volume
1761324420000,53775.4788,53802.7422,53717.7301,53717.7301,0
1761324480000,53710.6829,53791.6448,53710.6829,53788.6113,0
1761324540000,53785.7736,53785.7736,53722.7771,53753.0756,0
1761324600000,53736.7742,53804.2149,53736.7742,53803.3493,0
1761324660000,53801.7032,53801.7032,53705.4217,53738.9964,0
1761324720000,53734.9689,53768.1334,53697.4775,53768.1334,0
1761324780000,53768.3195,53791.3189,53679.2914,53684.9784,0
1761324840000,53688.5885,53688.5885,53615.2327,53621.7081,0
1761324900000,53632.1192,53653.0337,53579.7463,53652.3065,0
1761324960000,53653.4534,53698.9867,53613.53,53683.7374,0
1761325020000,53663.0861,53709.2832,53613.1337,53707.2862,0
1761325080000,53685.3637,53690.2732,53606.4151,53650.4377,0
1761325140000,53638.4889,53742.7734,53637.7556,53684.538,0
1761325200000,53683.913,53703.8211,53618.914,53618.914,0
1761325260000,53635.7847,53665.5438,53623.72,53650.2837,0
1761325320000,53639.2055,53695.9328,53615.3325,53695.9328,0
1761325380000,53697.4492,53736.7941,53691.5046,53721.2102,0
1761325440000,53718.2873,53801.0931,53718.2873,53763.7181,0
1761325500000,53741.5721,53840.6174,53730.0371,53840.6174,0
1761325560000,53834.3518,53882.2973,53827.2919,53827.2919,0
1761325620000,53830.5311,53842.3767,53759.517,53759.517,0
1761325680000,53765.7953,53815.5951,53748.2382,53767.9863,0
1761325740000,53756.4133,53778.7155,53690.6807,53704.7531,0
1761325800000,53709.8969,53719.2092,53630.218,53631.4281,0
1761325860000,53609.2416,53685.5457,53598.4819,53630.1968,0
1761325920000,53628.2017,53669.0178,53621.587,53658.9905,0
1761325980000,53663.5604,53678.6822,53632.596,53667.4203,0
1761326040000,53691.7984,53726.0782,53658.7688,53682.1279,0
1761326100000,53669.335,53678.6769,53547.8107,53557.9554,0
1761326160000,53566.5602,53619.0059,53553.266,53614.421,0
1761326220000,53603.652,53756.5232,53602.1685,53756.5232,0
1761326280000,53756.0987,53785.6516,53716.9533,53776.9204,0
1761326340000,53776.6323,53808.1447,53756.6902,53756.6902,0
1761326400000,53752.4577,53827.6497,53752.4577,53788.4855,0
1761326460000,53810.1649,53827.9605,53761.3635,53805.5055,0
1761326520000,53812.2496,53819.1984,53729.0683,53729.0683,0
1761326580000,53739.8288,53761.5412,53698.744,53734.7544,0
1761326640000,53748.439,53763.6787,53690.6372,53699.5921,0
1761326700000,53720.5901,53728.3231,53634.0678,53680.5816,0
1761326760000,53707.4727,53721.9972,53618.362,53631.259,0
1761326820000,53627.5796,53669.6469,53613.454,53636.5788,0
1761326880000,53633.0485,53650.2755,53557.5567,53611.8228,0
1761326940000,53607.1504,53653.0682,53586.1991,53653.0682,0
1761327000000,53661.5585,53748.1184,53661.5585,53718.8359,0
