timestamp,open,high,low,close,volume
1763721060000,794.19,795.27,794.19,794.4,0
1763721120000,794.33,794.93,793.62,794.91,0
1763721180000,794.68,795.4,793.73,794.03,0
1763721240000,794,794.55,793.63,793.8,0
1763721300000,793.96,797.16,793.89,797.05,0
1763721360000,797.03,798.09,795.96,795.96,0
1763721420000,795.97,797.63,795.97,797.34,0
1763721480000,797.15,797.75,796.85,797.34,0
1763721540000,797.34,797.57,795.13,795.39,0
1763721600000,795.45,797.16,795.16,797.12,0
1763721660000,797.33,798.12,797.02,798.06,0
1763721720000,797.96,798.19,797.22,798.16,0
1763721780000,798.14,798.77,798.13,798.39,0
1763721840000,798.46,799.23,797.23,797.73,0
1763721900000,797.75,798.22,797.27,797.59,0
1763721960000,797.63,798.35,796.61,797.73,0
1763722020000,797.87,798.07,796.93,797.12,0
1763722080000,797.43,798.17,796.56,798.17,0
1763722140000,798.09,798.84,797.67,797.67,0
1763722200000,797.59,798.31,796.91,797.5,0
1763722260000,797.74,799.11,796.9,799.11,0
1763722320000,799.03,800.37,799.03,799.79,0
1763722380000,799.9,801.81,799.5,801.48,0
1763722440000,801.77,802.03,801.23,801.23,0
1763722500000,801.33,803.13,801.18,802.21,0
1763722560000,802.07,802.2,800.8,801.18,0
1763722620000,801.16,802.01,800.66,801.99,0
1763722680000,802.15,803.47,802.15,802.89,0
1763722740000,802.82,804.16,802.82,804.07,0
1763722800000,803.98,804.01,803.03,803.63,0
1763722860000,803.9,805.05,803.45,804.52,0
1763722920000,804.69,805.27,803.83,803.94,0
1763722980000,803.64,805.12,803.62,804.28,0
1763723040000,804.4,804.4,801.26,801.26,0
1763723100000,801.18,801.55,799.86,800.09,0
1763723160000,800.36,801.17,799.67,799.69,0
1763723220000,799.58,800.77,799.57,800.69,0
1763723280000,800.86,800.97,799.44,800.23,0
1763723340000,800.34,801,799.58,800.34,0
1763723400000,800.55,800.72,799.08,799.24,0
1763723460000,799.4,800.32,798.93,800.05,0
1763723520000,799.82,799.82,798.35,798.35,0
1763723580000,798.53,799.56,798.31,798.98,0
1763723640000,798.7,800.06,798.67,799.27,0
1763723700000,799.17,800.45,799.17,799.68,0
1763723760000,799.69,799.99,798.82,799.02,0
1763723820000,799.27,800.37,798.62,799.92,0
1763723880000,800.11,800.85,799.59,800.15,0
1763723940000,800.21,801.98,800.21,801.98,0
1763724000000,801.81,802.8,800.75,802.39,0
1763724060000,802.28,803.67,802.28,803.34,0
1763724120000,802.97,802.97,802.14,802.29,0
1763724180000,802.07,802.09,801.18,801.46,0
1763724240000,801.32,801.65,799.75,800.21,0
1763724300000,800.19,800.64,799.51,800.16,0
1763724360000,800.81,801.37,800.66,800.79,0
1763724420000,801.29,801.66,800.34,800.34,0
1763724480000,800.5,800.53,799.27,800.39,0
1763724540000,800.21,801.13,799.89,800.36,0
1763724600000,799.98,799.98,798.82,799.5,0
1763724660000,799.48,801.67,799.35,801.45,0
1763724720000,801.56,802.79,801.27,802.41,0
1763724780000,801.83,802.78,800.97,801.15,0
1763724840000,801.06,801.45,799.96,800.1,0
1763724900000,800.19,800.3,798.82,799.21,0
1763724960000,799,799.56,798.65,799.3,0
1763725020000,798.96,799.27,797.98,797.98,0
1763725080000,798.25,800.04,798.17,800.04,0
1763725140000,800.14,800.39,799.36,800.36,0
1763725200000,800.06,800.4,798.85,798.85,0
1763725260000,798.76,800.18,798.67,799.69,0
1763725320000,799.78,799.89,799.04,799.72,0
1763725380000,799.62,800.57,799.13,799.22,0
1763725440000,799.28,800.38,799.1,799.84,0
1763725500000,799.81,800.3,799.25,799.84,0
1763725560000,799.83,801.93,799.83,801.44,0
1763725620000,801.22,801.59,800.81,801.36,0
1763725680000,801.5,803.05,801.5,802.93,0
1763725740000,802.71,803.48,802.52,803.06,0
1763725800000,803.44,803.53,801.82,801.94,0
1763725860000,802.09,803.36,802.09,802.63,0
1763725920000,802.52,802.96,801.75,802.82,0
1763725980000,802.86,803.14,801.82,801.82,0
1763726040000,801.36,801.36,799.71,800.24,0
1763726100000,800.12,800.12,798.9,799.8,0
1763726160000,799.67,800.21,797.84,797.96,0
1763726220000,797.69,797.98,796.93,797.5,0
1763726280000,797.56,798.41,797.27,797.38,0
1763726340000,797.44,798.05,795.94,796.4,0
1763726400000,796.24,796.73,795.59,796.08,0
1763726460000,796.06,798.49,796.06,798.49,0
1763726520000,798.26,800.75,798.18,800.33,0
1763726580000,800.19,801.51,799.84,800.14,0
1763726640000,800.38,801.66,799.67,800.84,0
1763726700000,800.76,801.36,800.46,800.99,0
1763726760000,800.81,801.96,800.6,801.96,0
1763726820000,801.61,801.67,800.84,801.22,0
1763726880000,801.38,801.59,800.27,800.7,0
1763726940000,800.71,803.62,800.71,803.57,0
1763727000000,803.35,803.81,802.75,803.43,0
1763727060000,803.36,804.28,803.36,803.71,0
1763727120000,803.37,803.63,802.22,802.28,0
1763727180000,801.93,802.55,800.73,802.32,0
1763727240000,802.13,802.57,801.2,801.98,0
