timestamp,open,high,low,close,volume
1763721060000,40392.2236,40445.0517,40387.4223,40400.7451,0
1763721120000,40395.0535,40403.7625,40361.7765,40361.7765,0
1763721180000,40349.7791,40388.2339,40307.9334,40307.9334,0
1763721240000,40297.1308,40320.3876,40285.7521,40303.8585,0
1763721300000,40315.5931,40335.1875,40309.6274,40328.5529,0
1763721360000,40333.7913,40334.8024,40295.9184,40334.8024,0
1763721420000,40328.6166,40399.5204,40320.928,40390.1976,0
1763721480000,40383.9481,40393.0091,40346.6097,40346.6097,0
1763721540000,40351.0489,40351.0489,40319.3306,40344.5292,0
1763721600000,40351.4447,40390.9692,40299.8094,40299.8094,0
1763721660000,40293.2459,40293.8453,40251.471,40280.7107,0
1763721720000,40279.9632,40292.9274,40242.6283,40253.5064,0
1763721780000,40257.7118,40288.4965,40250.6861,40282.6555,0
1763721840000,40288.8393,40318.5675,40285.0192,40300.3609,0
1763721900000,40313.4799,40383.8644,40301.6505,40369.7729,0
1763721960000,40385.6233,40385.6233,40313.9021,40318.7444,0
1763722020000,40311.7854,40311.7854,40196.7736,40196.7736,0
1763722080000,40185.3497,40214.1518,40165.0592,40165.0592,0
1763722140000,40157.5981,40179.4127,40142.9436,40179.4127,0
1763722200000,40186.3388,40202.6754,40156.8913,40161.3927,0
1763722260000,40174.6296,40208.1327,40157.5884,40208.1327,0
1763722320000,40208.7931,40227.1472,40161.1384,40163.5491,0
1763722380000,40146.5079,40168.8978,40118.6622,40156.4826,0
1763722440000,40145.5668,40154.359,40123.5932,40123.5932,0
1763722500000,40125.1619,40143.0093,40098.0565,40098.0565,0
1763722560000,40099.723,40111.7538,40078.3355,40094.8617,0
1763722620000,40101.3371,40120.8324,40072.9892,40072.9892,0
1763722680000,40076.0311,40106.6887,40042.935,40042.935,0
1763722740000,40053.6213,40083.4169,40011.6578,40011.6578,0
1763722800000,40012.764,40012.764,39970.1139,39998.6698,0
1763722860000,40003.9126,40003.9126,39957.7055,39961.0489,0
1763722920000,39963.3655,40008.9192,39963.3655,39997.6563,0
1763722980000,39998.5865,40054.226,39992.2387,40051.1113,0
1763723040000,40052.2207,40052.419,40003.8633,40039.538,0
1763723100000,40027.4116,40048.1301,40011.1973,40027.169,0
1763723160000,40036.5343,40040.94,39994.4692,40017.4485,0
1763723220000,40008.9908,40025.0645,39974.2188,39983.466,0
1763723280000,39973.073,40021.9267,39973.073,39992.423,0
1763723340000,39978.4928,39978.4928,39904.9482,39904.9482,0
1763723400000,39912.3012,39952.4631,39882.2174,39943.6908,0
1763723460000,39955.1445,39957.3472,39907.9004,39934.3649,0
1763723520000,39922.5089,39948.4823,39900.1162,39938.744,0
1763723580000,39935.5051,39967.668,39930.5984,39944.3051,0
1763723640000,39939.9155,39979.7429,39927.5017,39954.4173,0
1763723700000,39949.9414,39979.3052,39935.4334,39970.559,0
1763723760000,39981.7999,40057.7881,39976.3846,40029.7916,0
1763723820000,40032.7021,40061.838,39994.2366,39996.7261,0
1763723880000,39984.3548,39984.3548,39926.4062,39944.5154,0
1763723940000,39934.2325,39937.0878,39880.0953,39907.5004,0
1763724000000,39915.3709,39940.0827,39886.5501,39899.1111,0
1763724060000,39904.6995,39926.5411,39889.6466,39902.9412,0
1763724120000,39889.3476,39889.3476,39827.575,39851.0311,0
1763724180000,39847.0942,39847.0942,39776.4176,39815.5944,0
1763724240000,39810.3012,39851.751,39791.9281,39830.1293,0
1763724300000,39823.9903,39888.7427,39823.3221,39888.7427,0
1763724360000,39883.6654,39935.4112,39883.6654,39893.6342,0
1763724420000,39890.5079,39897.1977,39840.704,39843.6748,0
1763724480000,39850.6085,39920.2231,39848.5373,39920.2231,0
1763724540000,39920.1807,39970.8762,39920.1807,39970.4579,0
1763724600000,39980.8412,40072.7283,39980.2248,40072.7283,0
1763724660000,40070.7462,40078.5941,40025.8413,40043.8903,0
1763724720000,40040.1585,40093.3686,40025.3132,40071.4389,0
1763724780000,40074.7956,40095.8132,40057.5486,40095.8132,0
1763724840000,40091.4047,40100.1037,40014.0176,40028.3811,0
1763724900000,40020.9445,40080.0765,40012.626,40061.2364,0
1763724960000,40056.425,40057.4168,40030.5594,40037.0095,0
1763725020000,40046.0316,40061.4705,39996.0784,39996.0784,0
1763725080000,39990.8266,40008.6695,39969.4943,39989.1415,0
1763725140000,39970.9614,40028.766,39954.1985,40020.0154,0
1763725200000,40016.737,40024.6998,39950.1428,40012.3411,0
1763725260000,40012.7704,40080.9766,40010.9822,40078.0119,0
1763725320000,40091.2652,40130.923,40073.9566,40102.797,0
1763725380000,40115.2521,40156.5483,40095.4461,40095.4461,0
1763725440000,40082.0835,40098.4128,40003.364,40031.4988,0
1763725500000,40025.0704,40029.3627,39963.8916,39981.7443,0
1763725560000,39980.3899,39994.0621,39957.8026,39976.4307,0
1763725620000,39976.804,40014.2902,39949.4983,39950.6198,0
1763725680000,39950.7897,39996.0659,39940.2425,39980.0158,0
1763725740000,39993.1958,40037.3274,39993.1958,40037.3274,0
1763725800000,40030.8059,40030.8059,39990.3256,40000.7584,0
1763725860000,40016.2281,40051.4896,40008.0984,40050.5256,0
1763725920000,40049.0177,40049.0177,39923.3789,39955.892,0
1763725980000,39962.2428,40006.2972,39948.5367,39994.1956,0
1763726040000,39999.2999,40082.8355,39999.2999,40079.2659,0
1763726100000,40089.6428,40089.6428,40029.0512,40042.114,0
1763726160000,40036.1892,40082.1995,40019.8544,40070.7713,0
1763726220000,40059.0943,40087.0306,40043.6313,40087.0306,0
1763726280000,40100.2616,40103.3411,40055.6074,40070.6223,0
1763726340000,40065.4995,40115.6055,40046.8937,40052.1846,0
1763726400000,40054.3635,40132.8926,40054.3635,40126.6411,0
1763726460000,40124.4921,40131.7046,40084.3698,40118.3192,0
1763726520000,40107.3704,40107.3704,40059.5677,40063.6094,0
1763726580000,40058.3991,40089.9384,40054.8291,40062.9874,0
1763726640000,40058.1289,40095.8179,40058.1289,40086.5082,0
1763726700000,40086.1722,40189.1637,40075.6322,40181.2817,0
1763726760000,40176.5787,40218.3659,40170.4663,40192.076,0
1763726820000,40188.9625,40205.9903,40125.1398,40155.9134,0
1763726880000,40160.6594,40236.8977,40160.6594,40231.684,0
1763726940000,40240.7413,40253.9455,40159.1443,40161.3255,0
1763727000000,40157.5949,40244.2533,40154.2971,40241.0097,0
1763727060000,40242.4538,40278.8906,40241.6747,40255.3955,0
1763727120000,40255.4556,40255.4556,40166.8026,40189.4255,0
1763727180000,40183.0321,40189.3083,40121.5621,40122.1659,0
1763727240000,40126.1024,40126.1024,40089.3969,40122.7695,0
1763727300000,40124.7726,40193.4423,40124.7726,40141.2958,0
1763727360000,40134.742,40170.5103,40130.5307,40152.6748,0
1763727420000,40159.9696,40190.2217,40159.0431,40184.5681,0
1763727480000,40174.9544,40179.3889,40151.0082,40179.3889,0
1763727540000,40168.566,40180.1306,40148.003,40154.3212,0
1763727600000,40151.6114,40193.5531,40131.6409,40137.1567,0
1763727660000,40149.1667,40181.5634,40143.2873,40153.6668,0
1763727720000,40158.0706,40228.4756,40154.2085,40224.3232,0
1763727780000,40221.069,40254.2139,40216.7772,40225.778,0
1763727840000,40227.483,40232.9527,40188.2488,40188.2488,0
1763727900000,40189.3958,40229.3604,40175.1504,40224.4883,0
1763727960000,40223.6266,40264.1562,40217.1791,40258.0211,0
1763728020000,40257.3696,40304.1151,40242.2339,40304.1151,0
