timestamp,open,high,low,close,volume
1732709074,2650.77,2651,2650.77,2650.81,0
1732709100,2650.8,2652.2,2650.8,2651.85,0
1732709400,2651.85,2654.15,2651.85,2653.96,0
1732709700,2654.02,2654.57,2652.43,2652.57,0
1732710000,2652.57,2653.47,2652.57,2653.03,0
1732710300,2653.05,2653.87,2652.98,2652.99,0
1732710600,2652.99,2653.66,2652.08,2652.76,0
1732710900,2652.69,2655.08,2652.61,2654.11,0
1732711200,2653.99,2654.5,2653.38,2653.85,0
1732711500,2653.76,2653.76,2651.72,2652.15,0
1732711800,2652.14,2652.45,2650.54,2650.74,0
1732712100,2650.74,2651.54,2650.56,2651.39,0
1732712400,2651.32,2653.61,2650.5,2652.92,0
1732712700,2652.91,2652.91,2649.36,2649.74,0
1732713000,2649.74,2650.16,2646.58,2648.94,0
1732713300,2648.94,2650.27,2648.09,2648.93,0
1732713600,2648.93,2648.93,2645.93,2647.11,0
1732713900,2646.8,2649.93,2646.8,2648.75,0
1732714200,2648.8,2653.01,2648.54,2652.84,0
1732714500,2652.69,2652.98,2649.18,2651.66,0
1732714800,2651.69,2653.12,2651.09,2652.18,0
1732715100,2652.32,2654.8,2652.32,2654.38,0
1732715400,2654.31,2658.23,2654.28,2657.91,0
1732715700,2657.92,2658.19,2656.25,2656.39,0
1732716000,2656.37,2656.85,2651.75,2651.81,0
1732716300,2651.79,2653.15,2650.05,2650.28,0
1732716600,2650.1,2651.97,2649.34,2651.09,0
1732716900,2651.07,2652.59,2650.18,2651.79,0
1732717200,2651.46,2651.59,2649.96,2650.46,0
1732717500,2650.46,2651.95,2649.17,2651.9,0
1732717800,2651.77,2654.71,2651.03,2654.26,0
1732718100,2654.27,2655.19,2652.07,2652.43,0
1732718400,2652.47,2654.91,2652.41,2654.81,0
1732718700,2654.77,2654.79,2652.92,2653.52,0
1732719000,2653.49,2653.61,2650.29,2650.41,0
1732719300,2650.45,2652.54,2650.36,2651.37,0
1732719600,2651.32,2651.49,2641.68,2642.06,0
1732719900,2641.83,2645.82,2640.3,2643.32,0
1732720200,2643.35,2643.82,2639.38,2639.71,0
1732720500,2639.66,2641.2,2635.76,2640.73,0
1732720800,2640.7,2642.55,2640.14,2641.39,0
1732721100,2641.42,2644.58,2641.01,2642.46,0
1732721400,2642.45,2642.51,2638.36,2640.02,0
1732721700,2640.05,2641.84,2638.37,2639.49,0
1732722000,2639.43,2641.7,2638.88,2639.75,0
1732722300,2639.71,2644.34,2639.65,2643.55,0
1732722600,2643.51,2645.21,2643.4,2644.18,0
1732722900,2644.12,2645,2642.7,2642.7,0
1732723200,2642.75,2644.28,2640.81,2640.99,0
1732723500,2640.97,2642.4,2640.56,2641.21,0
1732723800,2641.21,2641.33,2639.62,2641.03,0
1732724100,2640.99,2642.02,2640.58,2641.23,0
1732724400,2641.26,2642.14,2640.42,2640.45,0
1732724700,2640.44,2641.22,2639.2,2640.37,0
1732725000,2640.27,2641.15,2638.17,2639.63,0
1732725300,2639.42,2642.44,2639.42,2641.45,0
1732725600,2641.51,2643.8,2641.51,2643.52,0
1732725900,2643.47,2643.71,2642.63,2642.63,0
1732726200,2642.54,2642.78,2639.37,2639.93,0
1732726500,2639.83,2640.66,2639.07,2639.18,0
1732726800,2639.05,2639.57,2635.41,2637.93,0
1732727100,2637.99,2639.86,2637.99,2638.84,0
1732727400,2638.86,2641.51,2638.86,2640.43,0
1732727700,2640.27,2642.49,2640.17,2642.37,0
1732728000,2642.42,2642.8,2641,2641.32,0
1732728300,2641.27,2641.65,2639.93,2640.12,0
1732728600,2640.11,2640.4,2639.14,2639.21,0
1732728900,2639.21,2639.86,2638.1,2638.79,0
1732729200,2638.8,2639.73,2637.76,2637.76,0
1732729500,2637.71,2639.5,2637.65,2638.19,0
1732729800,2638.2,2638.35,2637.37,2637.77,0
1732730100,2637.78,2638.59,2637.18,2637.33,0
1732730400,2637.33,2638.66,2636.64,2638.14,0
1732730700,2638.14,2639.09,2637.9,2638.65,0
1732731000,2638.66,2639.37,2636.84,2636.85,0
1732731300,2636.85,2638.91,2636.67,2638.88,0
1732731600,2638.88,2639.71,2638.68,2639.71,0
1732731900,2639.75,2640.79,2639.33,2639.6,0
1732732200,2639.61,2639.63,2638.8,2638.84,0
1732732500,2638.9,2639.59,2638.73,2639.35,0
1732732800,2639.33,2639.94,2638.12,2638.15,0
1732733100,2638.14,2639.42,2638.09,2638.53,0
1732733400,2638.53,2638.94,2637.77,2638.79,0
1732733700,2638.78,2638.98,2638.07,2638.96,0
1732734000,2638.94,2639.45,2638.24,2638.62,0
1732734300,2638.62,2639.34,2638.36,2638.8,0
1732734600,2638.82,2639.02,2638.54,2638.72,0
1732734900,2638.7,2638.87,2638.16,2638.82,0
1732735200,2638.78,2638.93,2637.47,2637.68,0
1732735500,2637.68,2637.87,2635.91,2636.39,0
1732735800,2636.38,2636.72,2635.27,2635.27,0
1732736100,2635.27,2635.94,2634.99,2635.54,0
1732736400,2635.42,2635.42,2633.99,2634.82,0
1732736700,2634.82,2635.36,2634.65,2635.13,0
1732737000,2635.14,2636.56,2634.75,2636.42,0
1732737300,2636.42,2636.42,2634.79,2634.79,0
1732737600,2634.83,2635.7,2634.36,2635.35,0
1732737900,2635.38,2637.92,2635.26,2637.42,0
1732738200,2637.37,2638.63,2636.88,2637.88,0
1732738500,2637.93,2638.69,2637.85,2638.39,0
1732738800,2638.41,2638.69,2637.95,2638.29,0
1732739100,2638.29,2638.69,2638.05,2638.55,0
1732739400,2638.53,2638.53,2637.1,2637.98,0
1732739700,2637.95,2639.11,2637.84,2638.64,0
1732740000,2638.64,2638.73,2637.78,2638.06,0
1732740300,2638.05,2638.85,2638.05,2638.59,0
1732740600,2638.59,2638.64,2637.87,2637.87,0
1732740900,2637.86,2638.21,2636.92,2636.96,0
1732741200,2637.05,2637.14,2636.14,2636.75,0
1732741500,2636.77,2637.02,2636.56,2636.63,0
1732741800,2636.65,2637.02,2636.62,2637,0
1732742100,2637.03,2637.55,2636.86,2637.23,0
1732742400,2637.23,2637.31,2636.64,2636.74,0
1732742700,2636.73,2637.13,2634.92,2634.92,0
1732743000,2634.95,2636.17,2634.87,2636.16,0
1732743300,2636.17,2636.17,2635.32,2635.53,0
1732743600,2635.53,2636.04,2635.5,2635.75,0
1732743900,2635.75,2636.13,2635.7,2635.77,0
1732744200,2635.77,2635.89,2635.53,2635.62,0
1732744500,2635.62,2636.21,2635.48,2635.99,0
1732748400,2638.24,2638.24,2636.48,2637.88,0
1732748700,2637.84,2637.97,2637.52,2637.54,0
1732749000,2637.55,2637.68,2637.02,2637.07,0
1732749300,2637.08,2637.13,2636.74,2637.07,0
1732749600,2637.07,2637.43,2636.85,2636.85,0
1732749900,2636.86,2636.86,2636.32,2636.33,0
1732750200,2636.33,2636.91,2636.32,2636.83,0
1732750500,2636.83,2636.92,2636.5,2636.55,0
1732750800,2636.54,2637.29,2636.49,2637,0
1732751100,2637,2637.28,2636.64,2637.05,0
1732751400,2637.06,2637.36,2636.75,2637.29,0
