timestamp,datetime,entryTag,hourOfDay,dayOfWeek,timeBlock4h,entryPrice,rsi_3,rsi_14,rsi_delta,rsi_oversold_depth,bb_width,bb_position,dist_to_lower_bb,dist_to_upper_bb,below_lower_bb,ewo,ewo_bullish,ewo_bearish,above_ema_50,above_ema_200,ema_50_slope,ema_200_slope,stoch_k,stoch_d,stoch_oversold,atr_pct,adx,mfi,cci,williams_r,price_change_5,price_change_15,price_change_60,candle_body_pct,is_green_candle,recent_volatility,recent_trend,outcome,pnl,pnlPct,exitReason,barsHeld
1749664800,"2025-06-11T18:00:00.000Z","12",18,3,4,2817.625000,4.700000,33.140000,-4.320000,0,0.018213,-1.352469,-0.324980,2.169000,1,-0.451436,0,0,0,1,-0.033556,0.004737,0.126984,2.044388,1,0.461946,19.475804,NaN,-194.780410,-93.629384,-1.482849,-1.589516,0.584740,0.504240,0,0.288273,-0.052877,"LOSS",-41.383944,-1.200000,"STOP_LOSS",43
1749679500,"2025-06-11T22:05:00.000Z","12",22,3,5,2779.235000,37.170000,34.680000,6.370000,0,0.024368,-0.819023,0.222728,2.238660,0,-0.872082,0,0,0,0,-0.047836,-0.009902,7.512332,12.990776,1,0.406511,28.274480,NaN,-187.071754,-83.875116,-0.600922,-1.271743,-2.460565,0.767405,1,0.279867,-0.085339,"LOSS",-39.894122,-1.200000,"STOP_LOSS",4
1749682500,"2025-06-11T22:55:00.000Z","12",22,3,5,2757.225000,31.140000,33,-1.690000,0,0.029654,-0.506757,0.736865,2.250972,0,-0.998121,0,0,0,0,-0.055665,-0.016256,60.551309,57.810208,0,0.385631,45.948698,NaN,-65.967278,-69.682882,-0.100363,-1.388108,-2.527985,0.597973,0,0.293963,-0.115782,"WIN",4.998054,0.155954,"TIME_LIMIT",72
1749713700,"2025-06-12T07:35:00.000Z","12",7,4,1,2749.425000,10.670000,34.030000,-9.340000,0,0.008317,-1.247635,-0.103521,0.939596,1,-0.188499,0,0,0,0,-0.020559,-0.010238,4.431017,8.733531,1,0.225833,11.003215,NaN,-116.951658,-76.742515,-0.644680,-0.493655,-0.848553,0.794746,0,0.136239,-0.002287,"LOSS",-38.637864,-1.200000,"STOP_LOSS",54
1749743100,"2025-06-12T15:45:00.000Z","12",15,4,3,2733.655000,8.300000,32.900000,-13.070000,0,0.012342,-1.493280,-0.307243,1.552956,1,-0.212703,0,0,0,0,-0.025479,-0.009094,12.470281,14.360437,1,0.301382,22.864676,NaN,-96.917037,-67.898453,-0.677614,-1.120940,-0.334327,0.979684,0,0.195661,-0.034392,"WIN",38.900264,1.253267,"ROI_120min",24
1749752700,"2025-06-12T18:25:00.000Z","12",18,4,4,2732.325000,2.190000,34.250000,-3.010000,0,0.015100,-0.976226,0.018083,1.503118,0,-0.265205,0,0,0,0,-0.024022,-0.008291,-0.000000,-0.000000,1,0.303846,24.471935,NaN,-101.257473,-96.011730,-0.981371,-0.591939,-0.206357,0.413216,0,0.177535,-0.003045,"LOSS",-38.647310,-1.200000,"STOP_LOSS",16
1749759300,"2025-06-12T20:15:00.000Z","10",20,4,5,2690.555000,40.840000,29.360000,7.230000,0.640000,0.027494,-0.722667,0.385074,2.391905,0,-1.139667,0,0,0,0,-0.057700,-0.020953,15.010822,9.704281,1,0.407437,38.153683,NaN,-148.550247,-94.233542,-0.178084,-1.667650,-2.511355,0.450353,1,0.278813,-0.097181,"LOSS",-37.256007,-1.200000,"STOP_LOSS",5
1749762660,"2025-06-12T21:11:00.000Z","12",21,4,5,2648.215000,55.180000,33.950000,-0.670000,0,0.042196,-0.478794,1.110856,3.151778,0,-1.660224,0,0,0,0,-0.081517,-0.033006,97.136081,81.232515,0,0.544091,56.994127,NaN,-90.590787,-59.794170,0.359263,-1.670537,-2.945981,0.217391,0,0.379918,-0.166676,"LOSS",-35.914791,-1.200000,"STOP_LOSS",34
1749774660,"2025-06-13T00:31:00.000Z","4",0,5,0,2513.675000,8.220000,16.630000,-5.700000,13.370000,0.068042,-1.174233,-0.617421,7.704737,1,-2.860298,1,0,0,0,-0.189504,-0.069978,7.726157,9.884065,1,0.720546,50.976683,NaN,-150.150833,-83.775365,-2.396526,-5.140581,-8.044074,0.950346,0,0.555552,-0.240801,"LOSS",-34.621858,-1.200000,"STOP_LOSS",7
1749778560,"2025-06-13T01:36:00.000Z","10",1,5,0,2478.705000,22.230000,26.730000,-1.390000,3.270000,0.057183,-0.614728,1.121261,4.699368,0,-2.827908,1,0,0,0,-0.161435,-0.074566,79.225352,86.784424,0,0.824576,59.718436,NaN,-91.372895,-70.926728,-0.168755,-2.833415,-7.071731,0.443524,0,0.632011,-0.228232,"LOSS",-33.375471,-1.200000,"STOP_LOSS",13
1749823860,"2025-06-13T14:11:00.000Z","12",14,5,3,2522.815000,6.710000,34.780000,-0.830000,0,0.013257,-1.178174,-0.119028,1.455120,1,-0.274270,0,0,0,0,-0.022884,-0.013931,-0.000000,10.639948,1,0.368212,22.260306,NaN,-195.711988,-98.969352,-1.174283,-0.607900,0.174474,0.102987,0,0.201413,-0.014957,"WIN",37.005524,1.380204,"ROI_90min",18
1749839460,"2025-06-13T18:31:00.000Z","12",18,5,4,2515.145000,21.860000,34.690000,-2.170000,0,0.017860,-0.933287,0.060075,1.740929,0,-0.662422,0,0,0,0,-0.039296,-0.014352,19.413607,21.346328,1,0.394671,21.927616,NaN,-125.475161,-93.955768,-0.449594,-1.218303,-1.379819,0.599206,0,0.213215,-0.072569,"WIN",29.640912,1.061569,"ROI_125min",25
1749884520,"2025-06-14T07:02:00.000Z","12",7,6,1,2537.395000,10.680000,34.900000,-5.540000,0,0.007233,-1.046486,-0.016875,0.742920,1,-0.246408,0,0,0,0,-0.019192,-0.005817,14.416294,24.543395,1,0.142920,16.977251,NaN,-99.586307,-93.291405,-0.249240,-0.689235,-0.759927,0.866541,0,0.124338,-0.023755,"WIN",4.076290,0.141484,"TIME_LIMIT",72
1749914520,"2025-06-14T15:22:00.000Z","12",15,6,3,2518.835000,13.550000,34.170000,-11.090000,0,0.005670,-1.470267,-0.133873,0.703220,1,-0.204524,0,0,0,0,-0.019625,-0.007989,37.474120,48.875086,0,0.174860,14.676342,NaN,-66.873076,-62.796028,-0.354459,-0.477298,-0.268055,0.862518,0,0.114135,-0.016816,"LOSS",-34.719973,-1.200000,"STOP_LOSS",20
1749925920,"2025-06-14T18:32:00.000Z","12",18,6,4,2495.325000,7.160000,34.750000,-0.840000,0,0.011786,-0.883708,0.068890,1.115894,0,-0.339585,0,0,0,0,-0.030130,-0.013673,-0.000000,11.182204,1,0.265335,25.604435,NaN,-99.701574,-99.523993,-0.993900,-0.674292,-1.613797,0.180060,0,0.179453,0.007001,"WIN",35.410594,1.269574,"ROI_190min",38
1749971220,"2025-06-15T07:07:00.000Z","12",7,0,1,2528.615000,6.740000,34.130000,-4.270000,0,0.009461,-0.879505,0.057241,0.892852,0,-0.173037,0,0,0,0,-0.011443,-0.000709,0.657318,1.492282,1,0.157467,25.215014,NaN,-99.971405,-95.620025,-0.222944,-0.721635,-0.289437,0.412011,0,0.106382,-0.038515,"WIN",4.007692,0.138416,"TIME_LIMIT",72
1750016460,"2025-06-15T19:41:00.000Z","10",19,0,4,2532.805000,7.240000,30.230000,-5.190000,0,0.006312,-1.539942,-0.171237,0.805514,1,-0.194649,0,0,0,0,-0.018531,-0.001061,12.604841,24.311543,1,0.184120,12.216953,NaN,-185.212593,-100,-0.573523,-0.440251,-0.359175,0.645570,0,0.112593,-0.005363,"LOSS",-34.889112,-1.200000,"STOP_LOSS",11
1750021560,"2025-06-15T21:06:00.000Z","10",21,0,5,2498.995000,42.230000,30.190000,-2.640000,0,0.026781,-0.518912,0.648713,2.048145,0,-0.896275,0,0,0,0,-0.045795,-0.013013,63.980217,52.941764,0,0.279429,44.602336,NaN,-74.914856,-71.950524,0.282509,-1.264715,-1.712464,0.589317,0,0.205865,-0.108616,"WIN",42.742435,1.525013,"ROI_60min",12
1750036260,"2025-06-16T01:11:00.000Z","10",1,1,0,2519.603000,5.730000,29.090000,-10.910000,0.910000,0.009383,-1.834646,-0.394982,1.341448,1,-0.219449,0,0,0,0,-0.027985,-0.005517,10.258216,20.117371,1,0.279680,23.410846,NaN,-262.607294,-74.220457,-0.811427,-0.979825,-0.019920,0.845990,0,0.164310,-0.026020,"WIN",51.393980,1.753471,"ROI_45min",9
1750071660,"2025-06-16T11:01:00.000Z","12",11,1,2,2612.935000,4.290000,34.500000,-1.470000,0,0.007281,-0.906201,0.034261,0.696258,0,-0.195982,0,0,0,1,-0.007975,0.011588,-0.000000,-0.000000,1,0.181227,21.436620,NaN,-148.137136,-81.223935,-0.377074,-0.303713,0.365288,0.219653,0,0.103282,-0.014506,"WIN",31.413883,1.018223,"ROI_175min",35
1750113120,"2025-06-16T22:32:00.000Z","10",22,1,5,2630.185000,6.240000,30.350000,-10.290000,0,0.011165,-1.425638,-0.239512,1.364938,1,-0.304594,0,0,0,1,-0.030099,0.001145,28.061395,48.548549,0,0.295819,12.242886,NaN,-81.063333,-94.842599,-0.836235,-1.039203,-0.350454,0.619540,0,0.172327,-0.034725,"LOSS",-38.152915,-1.200000,"STOP_LOSS",1
1750115220,"2025-06-16T23:07:00.000Z","12",23,1,5,2584.725000,62.920000,32.600000,11.260000,0,0.054433,-0.526120,1.308465,4.213880,0,-1.795762,0,0,0,0,-0.072389,-0.014912,34.613304,22.270296,0,0.538053,37.225254,NaN,-126.994479,-77.081396,0.355260,-2.426571,-1.995188,0.796534,1,0.404140,-0.196959,"LOSS",-36.779410,-1.200000,"STOP_LOSS",8
1750139220,"2025-06-17T05:47:00.000Z","12",5,2,1,2578.295000,6.670000,32.090000,-2.930000,0,0.009057,-1.058143,-0.026456,0.936485,1,-0.317702,0,0,0,0,-0.020684,-0.009284,2.643172,8.198868,1,0.234475,18.101751,NaN,-142.147900,-79.582929,-0.255715,-0.528550,-0.100740,0.517668,0,0.114394,-0.035057,"LOSS",-35.455351,-1.200000,"STOP_LOSS",58
1750158420,"2025-06-17T11:07:00.000Z","12",11,2,2,2548.415000,21.150000,33.380000,-2.510000,0,0.009830,-0.805829,0.095810,0.891049,0,-0.448985,0,0,0,0,-0.029124,-0.014972,54.042553,63.254531,0,0.217568,43.057340,NaN,-104.221302,-72.173550,0.010596,-0.618498,-1.411276,0.646919,0,0.134931,-0.037084,"LOSS",-34.178958,-1.200000,"STOP_LOSS",48
1750174620,"2025-06-17T15:37:00.000Z","10",15,2,3,2501.235000,49.190000,31.280000,4.040000,0,0.039153,-0.670333,0.653948,3.313376,0,-1.352457,0,0,0,0,-0.063775,-0.026389,23.469682,10.936201,0,0.435693,36.896958,NaN,-147.790084,-80.122134,-0.507559,-2.051977,-1.866365,0.603522,1,0.291679,-0.156708,"LOSS",-32.948516,-1.200000,"STOP_LOSS",14
1750180620,"2025-06-17T17:17:00.000Z","141",17,2,4,2468.995000,62.770000,36.400000,3.340000,0,0.023390,-0.437722,0.660976,1.690087,0,-1.187448,0,0,0,0,-0.061349,-0.032980,89.800613,72.392638,0,0.441223,55.045528,NaN,-105.832414,-73.954918,0.171212,-1.138630,-3.176477,0.539149,1,0.273480,-0.090266,"WIN",36.535160,1.380319,"ROI_100min",20
1750228980,"2025-06-18T06:43:00.000Z","12",6,3,1,2522.705000,9.410000,34.140000,-5.260000,0,0.006482,-1.451255,-0.146947,0.798229,1,-0.134198,0,0,0,0,-0.012244,-0.002075,1.542621,7.564673,1,0.176783,24.448582,NaN,-213.894236,-97.022846,-0.377134,-0.762757,0.086490,0.711290,0,0.099047,-0.019202,"LOSS",-33.077635,-1.200000,"STOP_LOSS",50
1750250280,"2025-06-18T12:38:00.000Z","12",12,3,3,2495.405000,8.810000,34.850000,-3.250000,0,0.008074,-0.924659,0.030530,0.779917,0,-0.352174,0,0,0,0,-0.027581,-0.010777,5.856888,16.232069,1,0.255869,16.724163,NaN,-52.113630,-96.547756,-0.428547,-0.374085,-1.338729,0.578778,0,0.141165,0.001301,"WIN",34.277582,1.289971,"ROI_90min",18
1750267680,"2025-06-18T17:28:00.000Z","12",17,3,4,2473.635000,13.460000,33.470000,-5.770000,0,0.015015,-1.233897,-0.177238,1.692763,1,-0.620301,0,0,0,0,-0.044538,-0.015757,22.927536,30.215651,0,0.349127,23.064250,NaN,-142.881484,-86.059406,-0.434306,-0.906157,-1.186555,0.949182,0,0.232514,-0.056788,"WIN",33.540796,1.215216,"ROI_60min",12
1750339980,"2025-06-19T13:33:00.000Z","12",13,4,3,2515.115000,22.770000,34.970000,-3.820000,0,0.008110,-0.926662,0.029852,0.784251,0,-0.279591,0,0,0,0,-0.018541,-0.003109,28.328690,28.474900,0,0.168456,27.764599,NaN,-86.001972,-86.134221,-0.174637,-0.703532,-0.398388,0.604779,0,0.121435,-0.028806,"LOSS",-34.328302,-1.200000,"STOP_LOSS",40
1750388340,"2025-06-20T02:59:00.000Z","12",2,5,0,2513.355000,8.310000,33.300000,-5.880000,0,0.006935,-0.898372,0.035348,0.660290,0,-0.184849,0,0,0,0,-0.011185,-0.001220,3.482232,2.754014,1,0.139159,19.606746,NaN,-77.199977,-77.256790,-0.184670,-0.596416,0.009948,0.882051,0,0.083392,-0.017716,"WIN",23.645121,0.857420,"ROI_260min",52
1750427040,"2025-06-20T13:44:00.000Z","10",13,5,3,2532.883500,11.090000,30.230000,-16.230000,0,0.007864,-1.801135,-0.317268,1.109315,1,-0.209861,0,0,0,0,-0.025418,-0.000645,9.344701,7.283269,1,0.230824,18.899161,NaN,-66.058448,-65.841584,-0.925139,-0.682725,-0.775713,0.922272,0,0.169116,-0.007711,"LOSS",-33.943707,-1.200000,"STOP_LOSS",13
1750432740,"2025-06-20T15:19:00.000Z","10",15,5,3,2498.485000,45.330000,31.090000,-2.550000,0,0.025139,-0.533646,0.590132,1.940698,0,-0.967093,0,0,0,0,-0.048949,-0.012870,82.249718,59.030869,0,0.321417,49.019109,NaN,-77.715781,-67.997568,0.282567,-1.318006,-2.119037,0.543616,0,0.241888,-0.100665,"LOSS",-32.721734,-1.200000,"STOP_LOSS",24
1750441740,"2025-06-20T17:49:00.000Z","10",17,5,4,2404.355000,44.020000,27.480000,-0.540000,2.520000,0.063024,-0.641107,1.154265,5.278101,0,-2.400355,1,0,0,0,-0.121384,-0.043712,61.033504,40.318001,0,0.662470,60.814733,NaN,-104.414644,-66.400945,-0.297322,-3.361743,-5.772484,0.121341,0,0.638507,-0.229998,"WIN",27.638252,1.051425,"ROI_160min",32
1750457100,"2025-06-20T22:05:00.000Z","12",22,5,5,2406.144000,6.380000,33.320000,-5.200000,0,0.010869,-1.106946,-0.058473,1.151968,1,-0.352983,0,0,0,0,-0.034583,-0.028325,6.965488,23.516751,1,0.256554,17.528755,NaN,-109.714633,-87.401984,-0.681935,-0.917508,-2.898386,0.577678,0,0.114420,-0.038855,"WIN",23.452582,0.864911,"ROI_290min",58
1750513440,"2025-06-21T13:44:00.000Z","4",13,6,3,2417.470500,4.930000,25.820000,-14.050000,4.180000,0.008773,-1.841609,-0.372167,1.256583,1,-0.301004,0,0,0,0,-0.031846,-0.008018,11.338001,33.164787,1,0.187061,22.053049,NaN,-166.452273,-93.755913,-0.833318,-0.913391,-0.425262,0.725348,0,0.155976,-0.023025,"LOSS",-33.383021,-1.200000,"STOP_LOSS",62
1750540800,"2025-06-21T21:20:00.000Z","4",21,6,5,2310.580000,2.050000,17.680000,-31.330000,12.320000,0.032309,-2.050326,-1.754888,5.096494,1,-1.058559,0,0,0,0,-0.145571,-0.044164,27.820164,40.837046,0,0.532430,20.883800,NaN,7.612087,-52.418355,-3.839023,-3.087218,-4.754681,0.998497,0,0.795132,-0.019945,"LOSS",-32.181233,-1.200000,"STOP_LOSS",2
1750543200,"2025-06-21T22:00:00.000Z","10",22,6,5,2284.865000,34,30.130000,1.910000,0,0.089227,-0.644877,1.631265,7.555773,0,-2.826540,1,0,0,0,-0.143198,-0.051128,28.664908,29.125010,0,0.871332,43.242262,NaN,-106.809476,-73.607064,0.031763,-4.757409,-5.517133,0.333383,1,1.025926,-0.340869,"LOSS",-31.022708,-1.200000,"STOP_LOSS",18
1750577700,"2025-06-22T07:35:00.000Z","12",7,0,1,2270.095000,10.380000,33.830000,-6.560000,0,0.009749,-1.397308,-0.195002,1.176619,1,-0.227828,0,0,0,0,-0.021811,-0.021501,10.635025,10.635025,1,0.251699,18.590268,NaN,-158.422916,-96.291489,-0.521909,-0.923187,0.656233,0.773393,0,0.134609,-0.033746,"LOSS",-29.905891,-1.200000,"STOP_LOSS",27
1750598040,"2025-06-22T13:14:00.000Z","12",13,0,3,2248.904000,5.960000,32.530000,-9.790000,0,0.011900,-1.705730,-0.424215,1.626417,1,-0.211190,0,0,0,0,-0.035914,-0.019492,13.826105,36.618476,1,0.350446,23.202689,NaN,-146.140380,-80.711207,-1.228916,-0.939594,-0.998030,0.901974,0,0.243607,-0.013691,"LOSS",-28.829279,-1.200000,"STOP_LOSS",2
1750600440,"2025-06-22T13:54:00.000Z","10",13,0,3,2201.225000,56.330000,30.530000,4.190000,0,0.065571,-0.556946,1.479592,5.199469,0,-1.975548,0,0,0,0,-0.087622,-0.037304,25.430254,18.976449,0,0.681185,42.205937,NaN,-99.390102,-72.950935,0.087300,-2.999183,-3.158786,0.536842,1,0.482425,-0.248111,"LOSS",-27.791425,-1.200000,"STOP_LOSS",5
1750607640,"2025-06-22T15:54:00.000Z","12",15,0,3,2169.087000,16.690000,33.430000,-2.680000,0,0.021109,-0.816539,0.195314,1.933903,0,-1.097342,0,0,0,0,-0.079001,-0.042727,17.539920,29.108450,1,0.552552,37.296173,NaN,-82.238942,-95.994021,-1.051846,-0.500368,-3.965546,0.701444,0,0.404655,-0.001780,"WIN",28.241131,1.264956,"ROI_70min",14
1750622940,"2025-06-22T20:09:00.000Z","4",20,0,5,2139.015000,3.390000,23.530000,-18.960000,6.470000,0.019085,-2.030747,-1.003042,2.949284,1,-0.770864,0,0,0,0,-0.089653,-0.042470,13.259853,30.946207,1,0.524976,15.306960,NaN,-121.413283,-62.500000,-1.776190,-1.944142,-2.803193,0.650072,0,0.437858,-0.040978,"LOSS",-27.807614,-1.200000,"STOP_LOSS",1
1750675140,"2025-06-23T10:39:00.000Z","12",10,1,2,2239.015000,15.630000,34.530000,-10.080000,0,0.007716,-1.111243,-0.043102,0.818022,1,-0.267145,0,0,0,0,-0.019164,-0.000159,42.316945,41.174496,0,0.217530,26.148853,NaN,-47.232063,-57.170732,-0.214811,-0.330745,0.010273,0.797642,0,0.142582,-0.026363,"WIN",23.595743,1.056268,"ROI_135min",27
1750694040,"2025-06-23T15:54:00.000Z","12",15,1,3,2249.515000,12.340000,34.880000,-1.030000,0,0.021015,-1.034583,-0.036737,2.161348,1,-0.589358,0,0,0,0,-0.032614,-0.000825,-0.000000,4.789606,1,0.440969,20.449638,NaN,-201.396440,-88.175919,-0.885613,-1.251956,0.137106,0.400763,0,0.279605,-0.071698,"LOSS",-27.655987,-1.200000,"STOP_LOSS",4
1750697040,"2025-06-23T16:44:00.000Z","12",16,1,4,2215.745000,49.700000,34.410000,-2.450000,0,0.047334,-0.539701,1.103474,3.691123,0,-1.448238,0,0,0,0,-0.065712,-0.014631,46.462791,24.142359,0,0.618888,39.904277,NaN,-86.745265,-60.233784,-0.047366,-2.373530,-1.461789,0.285371,0,0.350984,-0.197425,"WIN",39.726439,1.788112,"ROI_35min",7
1750750200,"2025-06-24T07:30:00.000Z","12",7,2,1,2401.485000,7.380000,33.970000,-12.860000,0,0.009529,-1.581216,-0.279031,1.239192,1,-0.053948,0,0,0,1,-0.017623,0.014708,8.190149,13.745704,1,0.281686,32.874357,NaN,-71.255646,-96.429495,-0.850507,-0.725086,0.160575,0.783147,0,0.179184,-0.001998,"WIN",4.327944,0.184886,"TIME_LIMIT",72
1750824360,"2025-06-25T04:06:00.000Z","12",4,3,1,2436.765000,8.770000,32.180000,-4.590000,0,0.008081,-1.384989,-0.156427,0.969057,1,-0.301923,0,0,0,1,-0.021338,0.000515,4.195122,4.643628,1,0.211585,11.281021,NaN,-205.737813,-99.604520,-0.537971,-0.568004,0.216327,0.510814,0,0.114775,-0.023067,"LOSS",-28.246329,-1.200000,"STOP_LOSS",67
1750850160,"2025-06-25T11:16:00.000Z","12",11,3,2,2412.525000,9.410000,34,-5.040000,0,0.006885,-1.019305,-0.006669,0.697614,1,-0.312971,0,0,0,0,-0.027790,-0.008695,35.723514,65.561298,0,0.243684,21.482576,NaN,-44.629297,-72.102253,-0.439917,-0.197741,-0.990698,0.853583,0,0.136010,0.010606,"WIN",25.648100,1.130310,"ROI_120min",24
1750860960,"2025-06-25T14:16:00.000Z","10",14,3,3,2395.125000,9.480000,31.230000,-9.320000,0,0.016641,-1.657042,-0.554349,2.241759,1,-0.391049,0,0,0,0,-0.053830,-0.014966,15.388740,23.687817,1,0.418786,19.250865,NaN,-90.882810,-97.943092,-1.507940,-1.228497,-2.009218,0.723646,0,0.349587,-0.008715,"WIN",36.516400,1.556495,"ROI_30min",6
1750890960,"2025-06-25T22:36:00.000Z","12",22,3,5,2412.895500,9.700000,34.320000,-1.500000,0,0.013722,-0.856486,0.099050,1.281308,0,-0.363880,0,0,0,0,-0.020473,-0.005251,0.900360,5.126448,1,0.227703,24.395302,NaN,-134.203413,-96.485891,-0.322613,-0.768614,0.144870,0.478185,0,0.158627,-0.056392,"WIN",26.052733,1.060945,"ROI_170min",34
1750929060,"2025-06-26T09:11:00.000Z","10",9,4,2,2470.005000,4.220000,31.180000,-4.330000,0,0.010592,-1.448450,-0.239333,1.306712,1,-0.274383,0,0,0,1,-0.022403,0.004398,3.203616,4.815252,1,0.227837,23.991648,NaN,-226.466794,-96.560048,-0.660785,-0.850198,-0.508012,0.511340,0,0.160834,-0.035685,"LOSS",-30.405282,-1.200000,"STOP_LOSS",26
1750939560,"2025-06-26T12:06:00.000Z","12",12,4,3,2442.465000,26.710000,34.030000,-10.630000,0,0.007200,-0.814691,0.066909,0.655224,0,-0.398166,0,0,0,0,-0.030148,-0.006403,79.226022,89.591192,0,0.212385,54.721715,NaN,-10.492005,-10.886790,-0.147583,-0.351274,-1.680216,0.820937,0,0.125995,-0.022820,"LOSS",-29.310691,-1.200000,"STOP_LOSS",40
1750972620,"2025-06-26T21:17:00.000Z","12",21,4,5,2418.985000,4.050000,33.090000,-2.600000,0,0.013497,-1.196865,-0.133939,1.494655,1,-0.273724,0,0,0,0,-0.025295,-0.009158,-0.000000,1.738174,1,0.278491,22.372111,NaN,-235.759074,-85.558098,-1.086056,-0.670550,-0.241665,0.400053,0,0.173723,-0.014915,"LOSS",-28.255506,-1.200000,"STOP_LOSS",46
1751028720,"2025-06-27T12:52:00.000Z","12",12,5,3,2427.905000,11.170000,32.050000,-5.910000,0,0.009726,-1.327240,-0.160175,1.139116,1,-0.361785,0,0,0,0,-0.028611,-0.005293,4.693595,12.117780,1,0.224278,14.957698,NaN,-170.842083,-98.612440,-0.395889,-0.610361,-0.447757,0.715432,0,0.187663,-0.017802,"LOSS",-27.238308,-1.200000,"STOP_LOSS",58
