tradeId,asset,timestamp,datetime,hourOfDay,dayOfWeek,minuteOfHour,isMarketOpen,timeBlock6h,direction,directionEncoded,entryPrice,openPrice,highPrice,lowPrice,closePrice,rsi1m,rsi1mPrev,bbUpper,bbMiddle,bbLower,rsi5m,rsi5mPrev,adx15m,sma15m,sma15mPrev,bbWidth,bbWidthPct,pricePositionInBB,distToUpperBB,distToLowerBB,rsiDelta1m,rsiDelta5m,rsiDivergence,smaSlope15m,distToSma15m,atr1m,candleBodyPct,upperWickPct,lowerWickPct,atrPercent,dynamicTpPct,dynamicSlPct,tpSlRatio,normalizedSlope,slopeStrength,rsiDivergenceType,rsiDivergenceEncoded,regime,regimeEncoded,strategyType,strategyEncoded,confidence,priceChange1,priceChange5,priceChange15,target,exitReason,pnl,barsHeld
R_100_1764470476919_29,R_100,1757316540,2025-09-08T07:29:00.000Z,7,1,29,1,1,CALL,1,1266.180000,1265.590000,1266.190000,1263.010000,1266.180000,38.540000,36.500000,1274.310110,1269.199500,1264.088890,41.970000,42.380000,11.486030,1272.370500,1272.249000,0.008053,0.805328,-0.590830,0.642098,0.165151,2.040000,-0.410000,-3.430000,0.009550,-0.486533,2.510974,0.185535,0.003145,0.811321,0.198311,0.004958,0.002975,1.666667,0.052929,0.052929,,0,RANGE,1,MEAN_REVERSION,0,80,0.052152,-0.033949,-0.509170,1,TP,32.000000,17
R_100_1764470476920_30,R_100,1757319360,2025-09-08T08:16:00.000Z,8,1,16,1,1,CALL,1,1260.350000,1259.790000,1261.020000,1258.730000,1260.350000,28.740000,27.250000,1278.758635,1268.774000,1258.789365,38.740000,36.230000,11.902703,1270.985500,1271.836000,0.015739,1.573903,-0.843696,1.460597,0.123826,1.490000,2.510000,-10.000000,-0.066872,-0.836792,2.475181,0.244541,0.292576,0.462882,0.196388,0.004910,0.002946,1.666667,-0.034843,0.034843,,0,RANGE,1,MEAN_REVERSION,0,80,0.031747,-0.309272,-0.942358,1,TP,32.000000,20
R_100_1764470476920_31,R_100,1757321160,2025-09-08T08:46:00.000Z,8,1,46,1,1,PUT,0,1276.700000,1275.660000,1277.890000,1275.590000,1276.700000,68.940000,68.140000,1278.797501,1269.294000,1259.790499,56.860000,58.540000,11.137742,1271.512500,1271.159500,0.014974,1.497447,0.779292,0.164291,1.324469,0.800000,-1.680000,12.080000,0.027770,0.407979,2.457071,0.452174,0.517391,0.030435,0.192455,0.004811,0.002887,1.666667,-0.032856,0.032856,,0,RANGE,1,MEAN_REVERSION,0,80,0.038395,0.370286,0.849165,1,TP,32.000000,23
R_100_1764470476920_32,R_100,1757322960,2025-09-08T09:16:00.000Z,9,1,16,1,1,CALL,1,1261.850000,1260.340000,1261.900000,1260.280000,1261.850000,31.800000,25.310000,1278.977686,1268.932500,1258.887314,40.060000,38.630000,11.939909,1270.261000,1270.944000,0.015832,1.583250,-0.705064,1.357347,0.234789,6.490000,1.430000,-8.260000,-0.053740,-0.662147,2.307777,0.932099,0.030864,0.037037,0.182888,0.004572,0.002743,1.666667,-0.015399,0.015399,,0,RANGE,1,MEAN_REVERSION,0,80,0.133315,-0.390748,-0.947469,0,TIMEOUT,-13.535682,30
R_100_1764470476920_33,R_100,1757325900,2025-09-08T10:05:00.000Z,10,1,5,1,1,PUT,0,1270.380000,1269.070000,1270.380000,1268.330000,1270.380000,62.320000,60.230000,1272.936457,1264.187000,1255.437543,57.630000,52.890000,13.133656,1269.739000,1269.280000,0.013842,1.384203,0.707815,0.201236,1.176220,2.090000,4.740000,4.690000,0.036162,0.050483,2.409984,0.639024,0,0.360976,0.189706,0.004743,0.002846,1.666667,-0.030854,0.030854,,0,RANGE,1,MEAN_REVERSION,0,80,0.092972,0.335669,0.786215,0,SL,-20.000000,6
R_100_1764470476920_34,R_100,1757328360,2025-09-08T10:46:00.000Z,10,1,46,1,1,CALL,1,1259.390000,1257.390000,1260.520000,1257.390000,1259.390000,31.550000,24.980000,1281.187259,1268.753000,1256.318741,38.400000,38.460000,14.007673,1269.276000,1269.679000,0.019601,1.960076,-0.753000,1.730779,0.243869,6.570000,-0.060000,-6.850000,-0.031740,-0.778869,2.690316,0.638978,0.361022,0,0.213621,0.005341,0.003204,1.666667,-0.000585,0.000585,,0,RANGE,1,MEAN_REVERSION,0,80,0.165433,-0.481240,-1.257615,0,SL,-20.000000,7
R_100_1764470476920_35,R_100,1757360760,2025-09-08T19:46:00.000Z,19,1,46,1,3,CALL,1,1240.800000,1239.150000,1241.050000,1239.130000,1240.800000,32.280000,27.550000,1257.304292,1248.310000,1239.315708,45.730000,43.100000,14.963880,1242.532000,1241.878500,0.014410,1.441035,-0.834974,1.330133,0.119624,4.730000,2.630000,-13.450000,0.052622,-0.139393,2.462725,0.859375,0.130208,0.010417,0.198479,0.004962,0.002977,1.666667,0.122015,0.122015,,0,RANGE,1,MEAN_REVERSION,0,80,0.106496,-0.515542,-1.012373,0,SL,-20.000000,20
R_100_1764470476921_36,R_100,1757370480,2025-09-08T22:28:00.000Z,22,1,28,0,3,PUT,0,1265.750000,1267.130000,1267.170000,1264.760000,1265.750000,72.920000,76.690000,1268.323590,1255.315000,1242.306410,68.450000,62.770000,15.870472,1246.688500,1244.924000,0.020726,2.072562,0.802162,0.203325,1.852150,-3.770000,5.680000,4.470000,0.141736,1.528971,2.565377,0.572614,0.016598,0.410788,0.202676,0.005067,0.003040,1.666667,0.057670,0.057670,,0,RANGE,1,MEAN_REVERSION,0,80,-0.088407,0.520172,1.319170,0,SL,-20.000000,6
R_100_1764470476921_37,R_100,1757409840,2025-09-09T09:24:00.000Z,9,2,24,1,1,PUT,0,1233.300000,1233.430000,1234.480000,1232.730000,1233.300000,71.710000,72.350000,1233.864907,1224.765000,1215.665093,52.470000,43.380000,21.656729,1237.204500,1238.862000,0.014860,1.485984,0.937922,0.045804,1.429896,-0.640000,9.090000,19.240000,-0.133792,-0.315591,2.291821,0.074286,0.600000,0.325714,0.185828,0.004646,0.002787,1.666667,-0.212711,0.212711,,0,BEARISH_TREND,0,MOMENTUM,1,85,-0.012972,0.491334,1.066140,0,SL,-20.000000,12
R_100_1764470476922_38,R_100,1757442060,2025-09-09T18:21:00.000Z,18,2,21,1,3,PUT,0,1218.130000,1218.590000,1218.890000,1217.280000,1218.130000,68.910000,71.460000,1218.857636,1210.399500,1201.941364,54.480000,53.330000,25.785693,1224.212500,1225.740000,0.013976,1.397578,0.913972,0.059734,1.328974,-2.550000,1.150000,14.430000,-0.124619,-0.496850,2.415175,0.285714,0.186335,0.527950,0.198269,0.004957,0.002974,1.666667,-0.142984,0.142984,,0,RANGE,1,MEAN_REVERSION,0,80,-0.057432,0.403881,0.697699,1,TP,32.000000,22
R_100_1764470476922_39,R_100,1757444580,2025-09-09T19:03:00.000Z,19,2,3,1,3,PUT,0,1222.650000,1223.450000,1224.070000,1222.650000,1222.650000,66.030000,69.060000,1225.224218,1215.417500,1205.610782,58.810000,55.110000,22.501305,1221.015500,1221.368500,0.016137,1.613720,0.737505,0.210544,1.393630,-3.030000,3.700000,7.220000,-0.028902,0.133864,2.383536,0.563380,0.436620,0,0.194948,0.004874,0.002924,1.666667,-0.118400,0.118400,,0,RANGE,1,MEAN_REVERSION,0,80,-0.071923,0.437847,0.663598,0,SL,-20.000000,9
R_100_1764470476922_40,R_100,1757446920,2025-09-09T19:42:00.000Z,19,2,42,1,3,PUT,0,1234.530000,1235.310000,1236.040000,1233.740000,1234.530000,65.120000,68.240000,1235.836998,1229.268500,1222.700002,68.680000,65.120000,20.553656,1220.920000,1220.730500,0.010687,1.068684,0.801020,0.105870,0.958259,-3.120000,3.560000,-3.560000,0.015523,1.114733,2.549531,0.339130,0.317391,0.343478,0.206518,0.005163,0.003098,1.666667,-0.034259,0.034259,,0,RANGE,1,MEAN_REVERSION,0,80,-0.072040,0.306315,0.449959,0,SL,-20.000000,3
R_100_1764470476923_41,R_100,1757447880,2025-09-09T19:58:00.000Z,19,2,58,1,3,PUT,0,1242.100000,1242.580000,1242.580000,1240.680000,1242.100000,60.450000,63.630000,1246.691058,1239.604500,1232.517942,68.700000,72.710000,21.965180,1221.268000,1220.920000,0.011434,1.143358,0.352146,0.369621,0.771440,-3.180000,-4.010000,-8.250000,0.028503,1.705768,2.557560,0.252632,0,0.747368,0.205906,0.005148,0.003089,1.666667,-0.002879,0.002879,,0,RANGE,1,MEAN_REVERSION,0,80,-0.090089,-0.088481,0.508978,0,SL,-20.000000,21
R_100_1764470476923_42,R_100,1757486580,2025-09-10T06:43:00.000Z,6,3,43,1,1,CALL,1,1219.660000,1218.530000,1220.520000,1218.140000,1219.660000,35.270000,28.200000,1229.567070,1223.794000,1218.020930,46.680000,52.340000,25.954477,1213.872000,1214.769000,0.009435,0.943471,-0.716083,0.812281,0.134387,7.070000,-5.660000,-11.410000,-0.073841,0.476821,2.100076,0.474790,0.361345,0.163866,0.172185,0.004305,0.002583,1.666667,-0.021012,0.021012,,0,RANGE,1,MEAN_REVERSION,0,80,0.119849,-0.168615,-0.605498,1,TP,32.000000,14
R_100_1764470476923_43,R_100,1757487840,2025-09-10T07:04:00.000Z,7,3,4,1,1,PUT,0,1235.300000,1237.250000,1237.360000,1235.300000,1235.300000,66.170000,72.260000,1240.153460,1227.660500,1215.167540,64.590000,61.340000,27.255105,1214.703000,1213.859500,0.020352,2.035247,0.611504,0.392897,1.629763,-6.090000,3.250000,1.580000,0.069489,1.695641,2.435333,0.946602,0.053398,0,0.197145,0.004929,0.002957,1.666667,-0.011568,0.011568,,0,RANGE,1,MEAN_REVERSION,0,80,-0.152766,0.328119,0.990034,0,SL,-20.000000,9
R_100_1764470476924_44,R_100,1757529660,2025-09-10T18:41:00.000Z,18,3,41,1,3,CALL,1,1297,1293.780000,1298.310000,1293.780000,1297,41.090000,27.610000,1307.705714,1300.433500,1293.161286,40.610000,38.740000,21.082342,1307.234000,1308.699500,0.011184,1.118429,-0.472140,0.825421,0.295969,13.480000,1.870000,0.480000,-0.111981,-0.782874,2.682160,0.710817,0.289183,0,0.206797,0.005170,0.003102,1.666667,-0.049345,0.049345,,0,RANGE,1,MEAN_REVERSION,0,80,0.282988,-0.022354,-0.450544,0,SL,-20.000000,15
